label,true_label,predicted_label,predicted_proba_melanoma,rotational_asymmetry_score,compactness_score,mean_color_B,mean_color_G,mean_color_R,std_color_B,std_color_G,std_color_R,hair_coverage_pct
non_melanoma,0,1,0.5792356263876712,0.5313985994474778,0.801,111.38222692115076,114.02143731567526,135.48378637805354,29.621179310049577,28.616133854154576,29.733123341769204,3.3695433953370637
non_melanoma,0,0,0.44975297943811254,0.0925075276601909,0.703,69.26202054756236,95.56198365585628,152.38225397144805,14.997694561629066,15.183639270441438,12.73690884657604,53.98481678150242
non_melanoma,0,1,0.6533547336426878,0.1996216884209955,0.724,64.80660748398697,68.32082256433307,119.27879537026632,23.22467100872054,25.20213161801567,29.686418398272146,28.258453153573093
non_melanoma,0,0,0.3821629417740001,0.2914041785538305,0.806,113.66332030639362,132.18841019227764,176.00006878224167,35.77254783921239,35.10084588741832,28.5750759099309,44.478768673607966
non_melanoma,0,0,0.4142586123837271,0.4641757896071198,0.744,146.0431671463016,136.3629151435016,156.80275336392626,18.89596263551228,15.386788423420866,7.55598627332796,5.032391942504303
non_melanoma,0,1,0.5585041812517125,0.3986735066583636,0.746,87.17928774775743,100.48097974969114,129.73906644464736,16.802058433651673,14.878349546216038,12.47424125122821,0.6809867230791273
non_melanoma,0,0,0.26283726488512776,0.422399263065999,0.73,128.85397067500918,153.59452689237483,197.5794413333185,29.06971136952427,25.052827957290862,16.975044634031175,36.66497984789919
non_melanoma,0,0,0.3221628430328397,0.375497886435757,0.736,126.83333333333331,171.0314465408805,189.814858490566,32.40315355929115,34.01264265198563,28.999348007940384,29.03503204275097
non_melanoma,0,0,0.38305435464470894,0.4659678674646021,0.741,103.81942317140133,128.99706672831834,166.12741669797416,11.606476210444471,11.865711538557928,12.03336259917104,1.0215568552352363
non_melanoma,0,0,0.38289528047942173,0.2915015516599464,0.722,81.58276500389712,76.11838534127602,172.68250681995323,34.88140535137863,34.03560083794424,23.17773607426134,21.494198240939795
non_melanoma,0,1,0.5917818977489364,0.1958656680548947,0.736,85.26210462206569,94.82962835467173,123.02519562022536,12.96316711695167,14.667802495792468,12.989500582346624,1.188456940123956
non_melanoma,0,0,0.4041252631021595,0.1534676423566776,0.686,62.99227019841465,73.35926345330117,165.56383240608537,18.33708328033236,20.094635360497293,18.840941949898063,55.11660076898779
non_melanoma,0,0,0.32077002248663006,0.3006693486013683,0.754,154.15923016819508,144.05930007813464,182.2310729119546,31.708936504161873,27.526772000374663,15.475581734609747,5.844970703125
non_melanoma,0,1,0.5627332581442501,0.0982922564129649,0.918,86.29202107190721,110.08093045474448,135.92595639654462,18.567483841949123,20.898138063840825,24.55951156087728,2.724682763793042
non_melanoma,0,0,0.2955519827791274,0.1285258831327152,0.701,134.62468996617812,145.26339721909056,188.7358887636227,29.80634652341261,25.682056262356884,16.179082614642542,9.801355189678414
non_melanoma,0,1,0.6011747830154902,0.3270223343105185,0.73,74.17818758442473,77.77509669516482,124.40542331926603,32.17256291045921,30.86596252891044,18.783041572139833,13.375917726630268
non_melanoma,0,0,0.172102857445026,0.3643721056276072,0.866,144.54805502070198,129.7394445073684,226.878997243931,36.1600673143475,34.353451701959926,19.570833529942767,12.564350741348596
non_melanoma,0,0,0.43891602464154306,1.061203120150623,0.894,75.06884153679081,77.72969680960348,152.05799653664403,16.658361670216326,17.571625722938727,8.319781294544054,0.3144803173248629
non_melanoma,0,0,0.3859163481241575,0.6140404684952715,0.849,127.2528869319598,133.26269003904628,170.85071030987788,26.741206970112984,28.232251288232497,21.170474200023357,12.444686462656316
non_melanoma,0,0,0.2428926090075167,0.1008427273994614,0.912,124.52299028111112,141.0151248722762,206.17997766318945,31.67904102488349,31.10730534473827,22.38009041222229,21.909463662927703
non_melanoma,0,0,0.4244002587824125,0.229969463095318,0.749,86.20333775449596,97.0015541056524,170.14987294739709,51.39695300983028,51.21565991651616,34.03386402227039,20.196747361826972
non_melanoma,0,0,0.23604711448778887,1.219576254490468,0.931,138.28433943651805,145.32273897456872,201.7696268315569,18.521705470282267,15.929291812303864,11.53407730052837,2.1220861678004534
non_melanoma,0,0,0.18641850012291597,0.2607715498605265,0.71,123.92120153045047,126.0748807418316,218.46456781685328,33.17516121720126,31.20477618112079,13.756284003889292,5.463465580885817
non_melanoma,0,0,0.332817165239244,0.6274131700961582,0.837,147.68316750937856,157.41983363236014,177.7255749469907,19.15141553923821,16.214716651359712,12.594647576878376,34.57648835400174
non_melanoma,0,0,0.20010349731759336,0.2815132294380997,0.72,125.5984931446844,153.70763064523194,213.48098909282052,20.816646444714895,17.86896062602352,12.9659551435295,23.258845875057048
non_melanoma,0,1,0.6371408938157362,0.4738440803573101,0.755,70.95545342766725,80.86545322609905,120.17304630021567,23.7171649122056,25.069738814807575,24.98027094279214,56.120958622531184
non_melanoma,0,1,0.5204686179106278,1.161145737699375,0.889,86.61041500789227,106.04366592632948,137.95320510134238,17.055162777264812,15.744504946099964,13.03318626560088,0.2442492948087573
non_melanoma,0,0,0.3863418162487586,0.297885838122512,0.727,114.6967529181861,112.95379756774204,171.28239666393313,41.54270857103754,39.56309109898045,22.066258881532463,24.422909599444836
non_melanoma,0,1,0.5191361715765964,0.6663197276961607,0.801,128.50457482329475,113.9158319240276,144.9781304655768,43.15307802545271,36.350531722215365,24.57002867194147,2.0671000006676947
non_melanoma,0,0,0.4786966151396859,0.2822085638822379,0.708,126.50959242539048,123.99134039261132,148.27056815938772,28.622907565311227,26.797781784613257,15.95369677517651,6.835902289525869
non_melanoma,0,0,0.4189700735926759,0.3420783089024721,0.92,85.73514584083543,103.6229744328412,177.08192293842276,31.727320503287235,37.928306676260775,43.922099593991945,57.22655200214996
non_melanoma,0,0,0.42316133284773594,0.3075108842581261,0.712,132.76689976689977,143.55810855810856,156.99134199134198,12.26066689293927,11.830789031861745,11.097481885232568,7.006298815822626
non_melanoma,0,1,0.5026671250240227,0.4211172095230194,0.929,142.5282668410726,138.2677828646174,146.27725310660563,18.32638593370725,20.339178220599113,20.98961197588009,20.28283796740173
non_melanoma,0,0,0.28511713478453815,0.7799172962786386,0.798,102.77503308337008,116.64305249228056,196.74838994265548,33.585766849004465,31.46144992031066,25.41621142298854,44.90304503074787
non_melanoma,0,1,0.5425229798129455,0.1959647149490212,0.701,64.69806285288938,84.73705996623156,136.05094315644234,17.013067961427694,16.985285795156948,17.577857758476707,53.50888929599904
non_melanoma,0,0,0.31405923876131536,0.75451692341728,0.914,155.41560120224875,151.06645071870182,178.38276257663298,13.07027953582957,11.401072295402042,6.1723145813125395,0.0020055656089554
non_melanoma,0,0,0.38994521611154587,0.8234304503836083,0.865,100.5120987654321,92.6312757201646,166.79506172839507,23.180088875725723,22.93554417140296,15.732066552119202,3.85753762852614
non_melanoma,0,1,0.5502226843875042,0.3296941510878992,0.753,59.90710151065933,61.98545813920655,133.2226457715657,21.844692244232593,21.072049553112244,15.4779467093768,2.772712812594564
non_melanoma,0,0,0.10252897463782994,0.3392086742449158,0.764,131.02869856162258,171.6292297609603,249.5397537166707,28.801509099072405,22.40481580978703,5.617368162956562,30.372828211240684
non_melanoma,0,0,0.30347228497087647,0.2616760322892955,0.711,116.81227642276424,128.43370731707316,181.9550243902439,16.59831989308538,15.031087960630105,7.912046591092548,4.742900659986131
non_melanoma,0,1,0.7976077559726131,0.3380563874629468,0.756,54.18904788853855,61.13339801115693,78.78095777077101,19.4199253654805,22.415372166573484,25.382369548186222,28.07566298627593
non_melanoma,0,1,0.5710990710157039,0.3471064478551759,0.779,97.14353321575544,109.57451499118166,136.64219576719577,25.848149660988483,25.57831405788762,28.782436972414445,1.0422554336295202
non_melanoma,0,0,0.3818996047240871,0.8924349843092956,0.886,142.46336160700616,137.0809014912576,173.89454022108583,28.0271525331811,23.328289482679907,24.878250742981702,49.98306296812074
non_melanoma,0,1,0.5340640007745853,0.3675035807639097,0.777,115.303146455836,115.07893080251162,135.40585705978694,17.808463540580384,17.73043522146221,13.47989020508584,0.0568244948492881
non_melanoma,0,0,0.4497365614909908,0.3312544526981374,0.748,132.4467070316853,118.19066899446528,149.80934586382378,24.174115965542192,22.13042970717473,8.333590436512639,0.0227405433103081
non_melanoma,0,0,0.3001695820806997,0.1770282650140734,0.69,164.01362771221926,153.3828701941378,188.1584316711077,23.679146607529304,23.56485926099263,17.135247186191947,57.316597294484914
non_melanoma,0,1,0.5040006142803888,0.178400078603402,0.752,89.45765638972286,97.37340552699426,149.58331207881483,45.05371468718688,40.447386290585776,27.10959846288692,5.208532192671969
non_melanoma,0,0,0.3609244925620082,0.3173013763517509,0.805,146.1048835416046,137.87507620529638,170.21558513140715,32.27256148326874,27.734420252398508,10.682056400196307,0.5202135991456035
non_melanoma,0,0,0.4986199783888394,0.3978328683772779,0.712,112.11931017829114,105.1647080130398,140.64229081981728,24.005337747888937,20.530087736132337,9.933919959346373,0.571845970415209
non_melanoma,0,0,0.317848348431218,0.3215969622436728,0.729,147.12376042814418,156.1681056193924,179.47552730993232,12.575700532331757,12.243613306672115,9.582941264483066,0.004125480048003
non_melanoma,0,0,0.43266100261479407,0.0828153635015179,0.698,83.08068955526582,92.74440098507895,158.24806605823554,19.30016057349426,20.929525936627844,16.660640421534,12.634480903711673
non_melanoma,0,1,0.5947040749636983,0.2277897035249822,0.718,94.42920562914745,104.10230022681856,128.82555629569046,21.32594419604749,21.538169581241743,23.968921707773102,1.7808647803475433
non_melanoma,0,0,0.4740278445733829,0.2490341399647242,0.737,112.07559540753392,118.0863364645602,144.9202391118702,19.045945200324812,16.22263779077555,8.580269354923175,2.223673469387755
non_melanoma,0,0,0.29356229299626374,0.7327066689146822,0.748,113.51297627744242,123.68114883309624,191.17613133915185,26.349117184684996,23.418200563314517,19.50712433094657,17.626969279316835
non_melanoma,0,0,0.37609953292658393,0.726087278642559,0.704,83.47001960900157,97.95564483231068,174.41486683040324,24.823645642258555,28.25224496528545,23.59874594507054,34.27845441148287
non_melanoma,0,1,0.7553725896702886,0.5512778514664989,0.807,37.89734274444675,50.77890803404609,87.75368486609923,18.260164774767215,20.711310539792983,19.250289473644404,0.9089398302181796
non_melanoma,0,0,0.32408593778224404,0.1014867752358548,0.702,161.81768183693111,150.98611302076174,179.89701636188644,17.793351601507606,18.94064192675913,12.822106544244598,2.2530996692002727
non_melanoma,0,0,0.4699958370861309,0.2869957398296901,0.719,92.14055233392662,113.0158035252914,150.4647327323879,29.383409177759905,26.406170952827537,16.63278863083481,0.0039631568678459
non_melanoma,0,1,0.7080335660626949,0.4337542376121839,0.714,63.19047619047619,88.8331713637836,118.32944606413994,34.04173394740311,41.802732481340186,50.24448150192291,66.54865810650726
non_melanoma,0,1,0.6124007589577,0.2813031872287755,0.718,105.31019286603068,104.39183257292964,123.57317157472694,21.22108777529524,19.82511632890437,21.501524849368852,3.7340444444444447
non_melanoma,0,1,0.7241961803588769,1.6441016097884436,0.986,41.10805274612726,61.0256049161439,96.36006913327358,11.520632710121236,14.308737421160767,19.693827908984627,13.301939058171744
non_melanoma,0,0,0.45541410319985093,0.2976269139831993,0.77,139.68295966589736,135.56416325184873,161.20328372034604,40.73911011097796,40.17423186589989,29.824319229072874,26.060553174710904
non_melanoma,0,1,0.5022107969508697,0.1979935324802992,0.726,103.87240092025873,102.80090940660676,141.13892867994966,10.658685867855391,13.182799302978689,12.046813771507104,0.0593844937689875
non_melanoma,0,0,0.4734352574614296,0.1292739745705405,0.705,81.53134077705157,98.07493645606392,162.0004992737836,35.277630692397,36.21455788731108,37.56377293068091,55.35111124071131
non_melanoma,0,0,0.4735127017162705,0.6376795222213402,0.829,67.32278427538593,100.14921968352826,157.32500512969065,19.686500471301756,25.271209550447757,29.60000232974276,7.115794369137678
non_melanoma,0,1,0.5950127965601514,0.2935210049349095,0.747,93.2653052784808,106.00240269300116,133.11327808380065,34.689107087362316,37.41005819729371,31.41000694174511,22.174863179573233
non_melanoma,0,1,0.6085575630211149,0.4675565818893359,0.917,81.50566799950533,96.25635846489962,117.73007955810216,17.29097872068908,18.0853429178353,10.092462923534278,0.0
non_melanoma,0,0,0.39136796600262586,0.4219238768869547,0.784,112.84243947007766,120.2726663621136,166.12608497030607,19.439100971608553,20.531715888691643,15.11468669429813,2.47762038482869
non_melanoma,0,0,0.30928430627398207,0.2540885099415286,0.725,102.76686795350624,126.45006806520296,184.79137142657683,17.411561697674404,16.33237191536621,15.166752074690184,32.70106823701211
non_melanoma,0,0,0.33863714425792196,0.231682797601482,0.771,107.59613848569148,120.80023136034372,187.1899358250475,37.21469859870829,37.57210091152696,31.06737277259775,1.6608
non_melanoma,0,0,0.4094810995998078,1.089369375144617,0.861,124.24510168583946,138.18994084647755,172.64140872352735,34.66245408685847,33.697040212735345,32.890839755103144,12.3786447451303
non_melanoma,0,1,0.8036956937291382,0.2961497041048456,0.738,68.44179508318008,66.43978692371108,72.84769695816686,20.682646912065454,20.289787214696652,18.59858499302634,2.943746366930015
non_melanoma,0,1,0.5912532706309725,0.3656950925269042,0.772,79.21865128416427,80.98914984205466,137.34487021013598,28.136998579718387,31.230692467783047,37.27139822328642,17.124578456655428
non_melanoma,0,0,0.3546384634983014,0.799635136849393,0.858,80.61315496098105,118.35971757710888,172.88442958008176,11.426827527073044,12.133712389875637,12.835827807770755,9.868082749891222
non_melanoma,0,0,0.4020757325350802,0.2425460760934739,0.788,125.5054060419209,124.58898023850814,166.59769413578263,34.84842200162828,35.59255965364598,19.858320712683824,1.7797546634790686
non_melanoma,0,1,0.6366466187976231,0.7882469098766385,0.928,80.94665392672081,92.22846642901769,127.41184814964537,30.344778660597548,35.188665979822545,37.164355065388264,2.2529521939106014
non_melanoma,0,0,0.2791038075676062,0.4350156671976761,0.754,86.7722031785603,140.57681520722966,201.89311311935185,32.50782431176263,42.28934490808767,31.596150316171503,4.941297221436726
non_melanoma,0,0,0.4304891183832014,0.236283069062405,0.734,124.84657833629284,112.68277557710697,159.11020352410873,32.30332878796982,27.00949783621146,17.355008613417073,0.0180370532608415
melanoma,1,1,0.5607372179774077,0.4551468464236081,0.774,97.91377330553289,102.12164203910191,136.97250173752758,17.192002994872773,19.330800985430702,25.634676012900304,5.2651575676875275
non_melanoma,0,0,0.3463309556549666,0.6836928401206671,0.872,121.53638153012164,142.0868155270885,176.59714110548222,23.073711682738335,22.623813784890896,15.969649211375245,0.5802256555845684
non_melanoma,0,0,0.4631079812603955,0.4758208966838238,0.759,123.68966012790112,118.13336207515988,152.52698138966733,25.763987372820864,25.968877299580075,17.721835573552145,16.661569352286477
non_melanoma,0,1,0.5737038719744478,1.595769484267673,0.939,96.44022864281052,99.29869537450962,132.5640101619027,27.191381861750433,27.090901864519516,22.74881295882997,0.2732033407422375
non_melanoma,0,1,0.5411904111358187,0.8520668046454233,0.893,85.28313371293933,100.68313275514456,135.6252747673756,22.37713751824133,20.21105294358662,16.377918434412734,7.424049700143977
non_melanoma,0,0,0.2802143836050259,0.9595534391661578,0.892,122.73583861145936,143.4992754449094,192.3932950160379,15.429308781074514,15.289552819350996,15.84473063365385,0.3543073183904942
non_melanoma,0,0,0.17068322208490153,0.5396076916675806,0.811,169.23610004724415,180.06751430256256,225.36109013286983,34.325835493814594,28.670730983597977,16.09677211756556,22.36935703367839
non_melanoma,0,0,0.43320787375746633,1.7362830739293678,0.965,125.36590767722844,128.93095583661622,162.50556990179632,36.99621326059518,36.00397303267908,24.1333828275877,1.56035052187964
non_melanoma,0,0,0.3363385869436847,0.5014268367130227,0.798,155.3202394424921,151.7528441241289,178.92861397343498,32.50845909297718,27.53961720171433,16.042824085824368,17.94817008027838
non_melanoma,0,0,0.4672538868085481,0.2595182652102281,0.777,118.19615194612724,120.39566833935676,146.5755232573256,14.374207498240745,13.109845861402142,9.016500417533788,0.1225760975769587
non_melanoma,0,1,0.655845912427371,0.3103991544241317,0.72,70.38924099551708,78.16849590353996,111.85484618951924,23.768073128205057,21.84243643912767,17.9674595535675,13.19658475635152
non_melanoma,0,0,0.48197073019608394,1.3157668370714797,0.915,114.87668515032811,121.24189856030932,147.6783079818894,27.63199310632797,23.43449811506434,16.09579901460849,4.386012220114333
non_melanoma,0,0,0.34286388495347186,0.3192113252823897,0.741,86.49180368008031,100.56688662267548,182.0485045847973,30.000667463690064,28.94595459372127,23.935821351243774,7.358478663832843
non_melanoma,0,0,0.19048210805937035,0.3851755274739261,0.943,106.48414978199538,125.9305975891254,218.1019748653501,13.651126784703154,15.629952467419065,15.475008228100991,2.811486864827476
non_melanoma,0,0,0.3554548146856318,0.4048077489818689,0.797,100.00430347274668,109.86274139605136,170.94078829071816,11.560161719451534,11.922925102240589,9.827603484154976,0.3012405607529704
non_melanoma,0,1,0.5626618377459945,0.0616507248352271,0.706,88.5483202806084,78.88297904508482,127.66233255722535,19.631497141775853,17.245220591246273,10.410214702739443,0.1817581772845059
non_melanoma,0,0,0.23018817271148664,0.5738566475575476,0.739,166.9235807860262,162.88973799126637,201.05458515283843,11.261706701605812,11.318911385516966,7.427618026262454,3.2917325720458317
non_melanoma,0,0,0.4424566227388925,0.7176511316508609,0.81,98.05564383112116,92.81275313258318,151.0700653718944,21.935766279911665,22.03670660946768,7.895437874336237,0.1738577178030303
non_melanoma,0,0,0.30154675747354753,0.4450295465814451,0.75,137.22529404631987,132.17624590760278,183.822723414575,14.199689698805898,14.728842629710533,10.30108649039097,0.9856675262844674
non_melanoma,0,1,0.6517855155325797,0.5560394822770431,0.766,84.81294634332633,92.7986251670804,117.9860989115906,21.388541071808728,23.46780010565456,26.867887975038183,6.629007817712497
non_melanoma,0,0,0.22655930370811644,0.1862609368867941,0.728,110.8355227418638,117.24490098276458,203.89303175465457,26.101871666673706,24.76045494721193,10.46660263380087,5.7812705583088455
non_melanoma,0,0,0.32233002293088037,0.4832729850996644,0.767,144.08674537055316,150.85726694831604,179.3501006830655,15.130566399812766,13.686811894566963,11.180897247992124,2.567997685185185
non_melanoma,0,1,0.5008104703568433,0.177263729972746,0.732,109.98390825035564,110.13620199146514,141.96701635846372,24.624104024263193,20.99476527113176,12.969182260795307,0.0207465848491489
non_melanoma,0,0,0.3712845311262873,0.5289012460990611,0.804,139.11666337637936,137.7691715964247,171.71547070396264,28.64587860518627,27.74349532496206,17.174516938922494,34.684947401448014
non_melanoma,0,0,0.25698209530016447,0.1418743055273972,0.906,138.74159402241594,151.5,194.5401618929016,15.643040250969914,21.20653198320437,9.1015411213297,1.5297114826124714
non_melanoma,0,0,0.38723271686420563,0.1214707698210978,0.907,105.02078239608802,150.0535859820701,174.66897582178757,35.40377145806215,37.17802162683026,28.18499038454937,4.634303905375886
non_melanoma,0,0,0.4762424158601301,1.4533771061090472,0.958,72.58467699441458,90.32068711139212,150.68531984402992,21.189414229165777,20.57542217279614,19.215163454737915,6.424867110105299
non_melanoma,0,1,0.5015330004630874,0.6085875361637915,0.756,95.8603032562764,111.67162254536416,146.61005468555803,25.303456827081483,24.205417800506694,21.15917092222331,53.334082894109
non_melanoma,0,0,0.2030697527850454,0.4673164926134077,0.666,148.59036144578317,152.46987951807228,215.1987951807229,19.564250742061972,20.72995466631347,17.523897583021245,83.93254360567757
non_melanoma,0,1,0.7740128469014863,0.3204737308979488,0.759,83.5018370577624,84.41236240474174,81.41700106762876,11.680021129285322,13.595387690618802,17.54054614544867,0.1048540573300854
non_melanoma,0,1,0.5187663447896835,0.2894601112571568,0.732,111.13002956678235,102.08188713202212,142.74607918755623,33.6989118079102,31.546927232363025,20.6247476361604,32.77261174453143
non_melanoma,0,0,0.3860165592275649,0.5281530215214927,0.798,115.38387579262256,124.47158777307295,165.63356717015316,16.059849261950873,16.276779113765876,12.290818640010356,31.88085577715608
non_melanoma,0,1,0.5470838899848548,0.4504346063937168,0.933,85.33503768511154,97.25510989912762,132.79608630332413,15.780771717465404,16.349118821857694,13.633391588033485,1.392544355707895
non_melanoma,0,0,0.4695035976127237,0.9759779960684551,0.918,118.22050044455736,120.63203353232566,155.0410262923917,25.977217962496173,25.873160309091045,24.28043258766041,6.704689372625351
non_melanoma,0,1,0.5908192847940505,0.3907326561774335,0.776,54.06622080912181,73.33063808792896,125.1204774695757,13.038837866540105,14.492589580365497,16.220093579661867,1.6240724993884612
non_melanoma,0,0,0.45554530707139385,0.3590067284569235,0.747,134.60565730483907,126.3683279387226,157.57039464425725,33.918849761050076,31.28151754595317,23.661731570724744,8.922769041618654
melanoma,1,1,0.6859940193094072,0.1899290689701688,0.729,79.10097983852866,94.71026833918906,109.63207677567677,28.633101668603135,30.035230736821823,26.19189607513288,0.1449179200237672
non_melanoma,0,0,0.43009188357996,0.932122864878244,0.877,71.28304025632137,91.97903336112648,160.4407959453256,20.89828639101803,23.863530481064178,19.486578735801064,17.471644444444443
non_melanoma,0,1,0.6549502318335997,0.3420695075537217,0.719,81.97028661582961,95.40533789113856,139.04359716013673,45.97558728198762,49.96783259668028,64.08803431950011,11.738666666666669
non_melanoma,0,0,0.2818938874045667,0.185058329696922,0.681,119.03079710144928,131.8605072463768,187.95350241545893,13.230934449908242,11.967290796920697,8.987962282628633,0.2274380165289256
non_melanoma,0,0,0.40169347279931156,0.3065149928227949,0.753,110.81960964919246,114.28778446537184,161.43249059060807,21.732873862363014,18.44712159719332,10.890270745541956,0.3894630471728446
non_melanoma,0,0,0.15352774796964844,0.2041348545432498,0.721,122.10581097079717,131.52885753749013,231.0711079321231,26.68404913925638,27.24274278135795,14.731741936954704,6.36479416648978
non_melanoma,0,0,0.26557924387717474,0.3085583026887918,0.743,91.62530266343826,98.19448287789692,195.4515306122449,18.976747674555767,20.41260362418378,14.579440519512382,38.16648213973545
non_melanoma,0,0,0.29340618847914035,0.2973921904316569,0.769,148.8914779282288,141.0414718562147,192.093235776307,26.485273042521985,29.211505982628836,21.00833556288003,40.26063829089301
non_melanoma,0,0,0.2508926975121991,0.7320352202862336,0.89,117.7488566047888,133.8231922398589,199.35280094460884,18.033914945626147,18.328268657682756,14.49824823957385,4.7391852605193945
non_melanoma,0,0,0.4463491073244166,0.9329602460541828,0.908,123.80891955312964,128.00343378564506,156.77337971228894,21.55380347973754,20.732871465583855,19.03066010089476,0.8838931205994173
non_melanoma,0,0,0.4125941408715705,0.5530108226846587,0.819,43.32392827302526,74.78269811684555,164.62921781605502,29.710098418498355,28.07773152870876,20.328523223657925,7.3829016040284845
non_melanoma,0,1,0.5210134043547628,0.2078372202041242,0.728,99.7986968235073,116.90860221790616,135.7146419397281,11.819156640222063,10.705965507356616,9.39926062947704,0.093185595567867
non_melanoma,0,1,0.5141937085283501,0.319016905860865,0.725,132.35581980164784,147.35534288690909,147.3176821500056,29.604750698012047,28.756896125467325,26.826845240360814,1.108939999378128
non_melanoma,0,0,0.4021319212478001,0.2336038008375967,0.76,77.73693418371866,101.56712286296394,168.9721188767827,23.951372863593,24.318509969872217,23.937131564870484,22.57906390470982
non_melanoma,0,1,0.6328104191804533,0.8980947546163494,0.855,106.43022580920235,106.71323139047745,117.52521201418288,18.74292371902295,17.861417076848454,18.81045520831858,1.105647817225898
non_melanoma,0,1,0.5421207236838972,0.1376091502430879,0.929,51.00770073242522,68.79108768567322,136.78249709083445,14.567153932463402,17.522369457927883,18.6855651404168,1.3222912828635869
non_melanoma,0,0,0.484979347730099,0.5691592875789376,0.761,101.74713405740324,101.04819364248948,143.91003773039046,22.81625282873851,23.26495980205348,10.71554045001917,0.067872715507165
non_melanoma,0,0,0.33829856289233057,0.2630761338303469,0.783,125.8644171779141,111.86301489921122,184.39333917616125,36.12335140196121,34.23808593780123,26.154497309563805,7.337215594320905
non_melanoma,0,1,0.515987391068253,1.59588505634344,0.936,73.76133300661603,85.62525044323047,146.5388961759661,29.658840192452463,30.441062019275748,26.127783552979142,36.935962404712406
non_melanoma,0,0,0.41409372489284335,0.2628001538231985,0.714,124.77893032272335,138.32603093533697,162.999355756375,24.697034335548864,21.045660451346187,18.08708809682577,5.331578924417971
non_melanoma,0,0,0.2699595789024096,0.2528566327456614,0.72,127.72019647670012,123.08530916761065,196.25686496621225,22.956795301312255,21.78901441920914,17.92204190897721,2.2859767316703437
non_melanoma,0,1,0.6559403158966994,0.1748851059307103,0.719,66.41794629109043,70.11209368687226,109.31129130232098,19.75484616022737,20.180345519540943,13.656959496727874,13.52592106259943
non_melanoma,0,0,0.14713657464931099,1.0142177780363504,0.925,132.48046278105218,165.17237866550244,230.7440878992942,13.142573692766144,12.387973253003707,9.768792471339044,9.322565935990378
non_melanoma,0,1,0.5810950342912362,1.065655712491993,0.919,100.81144063517635,107.14671523394388,131.16522497413033,28.33444063922661,26.04031727597116,23.023894246560445,1.372983108351144
non_melanoma,0,0,0.41928865844112156,0.0974938242875089,0.684,112.3714126186488,123.00971524288109,160.43729759910664,22.216504047855064,17.450781563992415,15.589139738585825,0.0219815817483455
